curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,n_cases_used,expected_cases,coverage,is_valid,mean_return,mean_success_strict,mean_success_soft,mean_length
param,2,8,200000,262144,mid,generalization_combined,,,,,85.58093902462613,0.23333333333333334,0.4833333333333333,532.3499999999999
param,2,9,225000,294912,mid,generalization_combined,,,,,123.32530720860223,0.31666666666666665,0.5,485.90000000000003
param,2,10,250000,327680,mid,generalization_combined,,,,,163.48279195362062,0.5,0.6833333333333333,476.15000000000003
param,2,11,275000,360448,mid,generalization_combined,,,,,165.45381248223174,0.5,0.7,441.7
param,2,12,300000,393216,mid,generalization_combined,,,,,166.39737904916723,0.55,0.7333333333333333,425.1
param,2,13,325000,425984,mid,generalization_combined,,,,,177.07534480320896,0.5166666666666666,0.7000000000000001,428.96666666666664
param,2,14,350000,458752,mid,generalization_combined,,,,,186.30901131522387,0.5,0.6333333333333333,459.0333333333333
param,2,15,375000,491520,mid,generalization_combined,,,,,179.5273881861511,0.4666666666666667,0.6833333333333332,428.4666666666667
param,2,16,400000,524288,mid,generalization_combined,,,,,209.5243189485784,0.5166666666666667,0.75,379.25
param,2,17,425000,557056,mid,generalization_combined,,,,,197.92283802722514,0.5333333333333333,0.7333333333333333,407.1166666666667
param,2,18,450000,589824,mid,generalization_combined,,,,,219.83371789569415,0.6333333333333333,0.8500000000000001,373.85
param,2,19,475000,622592,mid,generalization_combined,,,,,210.28777412500085,0.5833333333333334,0.8333333333333334,420.3666666666667
param,2,20,500000,655360,final,generalization_combined,,,,,199.91028402983892,0.5733333333333333,0.8383333333333333,306.3883333333333
param,3,1,25000,32768,mid,generalization_combined,,,,,-18.771861065039413,0.35,0.7,142.38333333333335
param,3,2,50000,65536,mid,generalization_combined,,,,,-20.15588848425,0.06666666666666667,0.2,275.95000000000005
param,3,3,75000,98304,mid,generalization_combined,,,,,-32.73099317532314,0.08333333333333333,0.23333333333333334,305.31666666666666
param,3,4,100000,131072,mid,generalization_combined,,,,,-34.58362514898564,0.08333333333333334,0.18333333333333332,452.1166666666667
